flow,year,hs_code,hs_name,country_code,country,value_1000jpy
export,2016,330410000,330410000,50206,アイルランド,1346.0
export,2016,330410000,330410000,50304,アメリカ合衆国,441390.0
export,2016,330410000,330410000,50147,アラブ首長国連邦,8310.0
export,2016,330410000,330410000,50143,イスラエル,2484.0
export,2016,330410000,330410000,50220,イタリア,8657.0
export,2016,330410000,330410000,50123,インド,3101.0
export,2016,330410000,330410000,50118,インドネシア,40946.0
export,2016,330410000,330410000,50238,ウクライナ,615.0
export,2016,330410000,330410000,50235,エストニア,763.0
export,2016,330410000,330410000,50207,オランダ,22132.0
export,2016,330410000,330410000,50601,オーストラリア,35075.0
export,2016,330410000,330410000,50225,オーストリア,454.0
export,2016,330410000,330410000,50302,カナダ,61894.0
export,2016,330410000,330410000,50120,カンボジア,383.0
export,2016,330410000,330410000,50230,ギリシャ,5384.0
export,2016,330410000,330410000,50620,グアム(米),753.0
export,2016,330410000,330410000,50112,シンガポール,763876.0
export,2016,330410000,330410000,50544,セーシェル,202.0
export,2016,330410000,330410000,50111,タイ,139114.0
export,2016,330410000,330410000,50204,デンマーク,1058.0
export,2016,330410000,330410000,50213,ドイツ,593967.0
export,2016,330410000,330410000,50606,ニュージーランド,13706.0
export,2016,330410000,330410000,50202,ノルウェー,1332.0
export,2016,330410000,330410000,50117,フィリピン,8887.0
export,2016,330410000,330410000,50210,フランス,132871.0
export,2016,330410000,330410000,50410,ブラジル,211.0
export,2016,330410000,330410000,50110,ベトナム,81918.0
export,2016,330410000,330410000,50208,ベルギー,3124.0
export,2016,330410000,330410000,50129,マカオ,2119.0
export,2016,330410000,330410000,50113,マレーシア,52498.0
export,2016,330410000,330410000,50122,ミャンマー,7492.0
export,2016,330410000,330410000,50107,モンゴル,2723.0
export,2016,330410000,330410000,50146,レバノン,245.0
export,2016,330410000,330410000,50224,ロシア,8507.0
export,2016,330410000,330410000,50105,中華人民共和国,940565.0
export,2016,330410000,330410000,50106,台湾,977272.0
export,2016,330410000,330410000,50103,大韓民国,1001969.0
export,2016,330410000,330410000,50205,英国,22996.0
export,2016,330410000,330410000,50108,香港,2824675.0
export,2016,330420000,330420000,50206,アイルランド,1825.0
export,2016,330420000,330420000,50304,アメリカ合衆国,3095471.0
export,2016,330420000,330420000,50147,アラブ首長国連邦,4906.0
export,2016,330420000,330420000,50220,イタリア,4949.0
export,2016,330420000,330420000,50133,イラン,933.0
export,2016,330420000,330420000,50123,インド,1096.0
export,2016,330420000,330420000,50118,インドネシア,438371.0
export,2016,330420000,330420000,50238,ウクライナ,1870.0
export,2016,330420000,330420000,50235,エストニア,263.0
export,2016,330420000,330420000,50207,オランダ,65387.0
export,2016,330420000,330420000,50601,オーストラリア,107004.0
export,2016,330420000,330420000,50225,オーストリア,474.0
export,2016,330420000,330420000,50302,カナダ,125341.0
export,2016,330420000,330420000,50120,カンボジア,1173.0
export,2016,330420000,330420000,50112,シンガポール,1403978.0
export,2016,330420000,330420000,50215,スイス,146244.0
export,2016,330420000,330420000,50203,スウェーデン,33110.0
export,2016,330420000,330420000,50111,タイ,417046.0
export,2016,330420000,330420000,50204,デンマーク,620.0
export,2016,330420000,330420000,50213,ドイツ,557658.0
export,2016,330420000,330420000,50606,ニュージーランド,18662.0
export,2016,330420000,330420000,50202,ノルウェー,916.0
export,2016,330420000,330420000,50117,フィリピン,86720.0
export,2016,330420000,330420000,50222,フィンランド,874.0
export,2016,330420000,330420000,50210,フランス,1042958.0
export,2016,330420000,330420000,50110,ベトナム,121628.0
export,2016,330420000,330420000,50208,ベルギー,328223.0
export,2016,330420000,330420000,50223,ポーランド,63480.0
export,2016,330420000,330420000,50129,マカオ,5882.0
export,2016,330420000,330420000,50113,マレーシア,200476.0
export,2016,330420000,330420000,50122,ミャンマー,16386.0
export,2016,330420000,330420000,50107,モンゴル,5624.0
export,2016,330420000,330420000,50209,ルクセンブルク,78091.0
export,2016,330420000,330420000,50146,レバノン,691.0
export,2016,330420000,330420000,50224,ロシア,9117.0
export,2016,330420000,330420000,50105,中華人民共和国,1656000.0
export,2016,330420000,330420000,50106,台湾,3054217.0
export,2016,330420000,330420000,50103,大韓民国,3869385.0
export,2016,330420000,330420000,50205,英国,240079.0
export,2016,330420000,330420000,50108,香港,5759018.0
export,2016,330430000,330430000,50304,アメリカ合衆国,52331.0
export,2016,330430000,330430000,50118,インドネシア,1768.0
export,2016,330430000,330430000,50601,オーストラリア,1223.0
export,2016,330430000,330430000,50302,カナダ,464.0
export,2016,330430000,330430000,50620,グアム(米),225.0
export,2016,330430000,330430000,50137,サウジアラビア,450.0
export,2016,330430000,330430000,50112,シンガポール,5141.0
export,2016,330430000,330430000,50246,スロバキア,4179.0
export,2016,330430000,330430000,50111,タイ,15706.0
export,2016,330430000,330430000,50245,チェコ,8959.0
export,2016,330430000,330430000,50227,ハンガリー,1139.0
export,2016,330430000,330430000,50210,フランス,1040.0
export,2016,330430000,330430000,50110,ベトナム,315.0
export,2016,330430000,330430000,50129,マカオ,241.0
export,2016,330430000,330430000,50113,マレーシア,2953.0
export,2016,330430000,330430000,50209,ルクセンブルク,5557.0
export,2016,330430000,330430000,50224,ロシア,7412.0
export,2016,330430000,330430000,50105,中華人民共和国,30864.0
export,2016,330430000,330430000,50106,台湾,233869.0
export,2016,330430000,330430000,50103,大韓民国,26241.0
export,2016,330430000,330430000,50205,英国,3240.0
export,2016,330430000,330430000,50108,香港,206001.0
export,2016,330491000,330491000,50304,アメリカ合衆国,943168.0
export,2016,330491000,330491000,50147,アラブ首長国連邦,8490.0
export,2016,330491000,330491000,50220,イタリア,584.0
export,2016,330491000,330491000,50123,インド,1146.0
export,2016,330491000,330491000,50118,インドネシア,62622.0
export,2016,330491000,330491000,50207,オランダ,17338.0
export,2016,330491000,330491000,50601,オーストラリア,41683.0
export,2016,330491000,330491000,50302,カナダ,40027.0
export,2016,330491000,330491000,50120,カンボジア,2165.0
export,2016,330491000,330491000,50138,クウェート,427.0
export,2016,330491000,330491000,50112,シンガポール,1018754.0
export,2016,330491000,330491000,50215,スイス,189088.0
export,2016,330491000,330491000,50111,タイ,433269.0
export,2016,330491000,330491000,50213,ドイツ,523424.0
export,2016,330491000,330491000,50606,ニュージーランド,5296.0
export,2016,330491000,330491000,50202,ノルウェー,290.0
export,2016,330491000,330491000,50117,フィリピン,35247.0
export,2016,330491000,330491000,50210,フランス,173607.0
export,2016,330491000,330491000,50110,ベトナム,69583.0
export,2016,330491000,330491000,50239,ベラルーシ,228.0
export,2016,330491000,330491000,50208,ベルギー,366090.0
export,2016,330491000,330491000,50223,ポーランド,3036.0
export,2016,330491000,330491000,50129,マカオ,9639.0
export,2016,330491000,330491000,50113,マレーシア,48605.0
export,2016,330491000,330491000,50122,ミャンマー,38648.0
export,2016,330491000,330491000,50107,モンゴル,14777.0
export,2016,330491000,330491000,50144,ヨルダン,294.0
export,2016,330491000,330491000,50224,ロシア,809.0
export,2016,330491000,330491000,50105,中華人民共和国,1117696.0
export,2016,330491000,330491000,50106,台湾,1286374.0
export,2016,330491000,330491000,50103,大韓民国,817265.0
export,2016,330491000,330491000,50205,英国,203315.0
export,2016,330491000,330491000,50108,香港,3752372.0
export,2016,330499100,330499100,50206,アイルランド,964.0
export,2016,330499100,330499100,50304,アメリカ合衆国,1460147.0
export,2016,330499100,330499100,50147,アラブ首長国連邦,36498.0
export,2016,330499100,330499100,50220,イタリア,289.0
export,2016,330499100,330499100,50123,インド,3167.0
export,2016,330499100,330499100,50118,インドネシア,54436.0
export,2016,330499100,330499100,50238,ウクライナ,598.0
export,2016,330499100,330499100,50235,エストニア,869.0
export,2016,330499100,330499100,50207,オランダ,5400.0
export,2016,330499100,330499100,50601,オーストラリア,101007.0
export,2016,330499100,330499100,50302,カナダ,105453.0
export,2016,330499100,330499100,50112,シンガポール,1266748.0
export,2016,330499100,330499100,50215,スイス,406598.0
export,2016,330499100,330499100,50111,タイ,236478.0
export,2016,330499100,330499100,50204,デンマーク,948.0
export,2016,330499100,330499100,50213,ドイツ,449587.0
export,2016,330499100,330499100,50606,ニュージーランド,20231.0
export,2016,330499100,330499100,50202,ノルウェー,1260.0
export,2016,330499100,330499100,50612,フィジー,515.0
export,2016,330499100,330499100,50117,フィリピン,22769.0
export,2016,330499100,330499100,50210,フランス,392076.0
export,2016,330499100,330499100,50410,ブラジル,2092.0
export,2016,330499100,330499100,50110,ベトナム,51870.0
export,2016,330499100,330499100,50208,ベルギー,310913.0
export,2016,330499100,330499100,50129,マカオ,641.0
export,2016,330499100,330499100,50113,マレーシア,55407.0
export,2016,330499100,330499100,50122,ミャンマー,26586.0
export,2016,330499100,330499100,50107,モンゴル,12488.0
export,2016,330499100,330499100,50224,ロシア,1377.0
export,2016,330499100,330499100,50105,中華人民共和国,1513085.0
export,2016,330499100,330499100,50106,台湾,1335585.0
export,2016,330499100,330499100,50103,大韓民国,2307556.0
export,2016,330499100,330499100,50205,英国,272000.0
export,2016,330499100,330499100,50108,香港,2213901.0
export,2016,330499200,330499200,50201,アイスランド,604.0
export,2016,330499200,330499200,50206,アイルランド,357.0
export,2016,330499200,330499200,50150,アゼルバイジャン,338.0
export,2016,330499200,330499200,50304,アメリカ合衆国,1416424.0
export,2016,330499200,330499200,50147,アラブ首長国連邦,17474.0
export,2016,330499200,330499200,50143,イスラエル,7155.0
export,2016,330499200,330499200,50220,イタリア,15617.0
export,2016,330499200,330499200,50133,イラン,13848.0
export,2016,330499200,330499200,50123,インド,5116.0
export,2016,330499200,330499200,50118,インドネシア,261989.0
export,2016,330499200,330499200,50238,ウクライナ,11575.0
export,2016,330499200,330499200,50235,エストニア,1461.0
export,2016,330499200,330499200,50207,オランダ,81266.0
export,2016,330499200,330499200,50601,オーストラリア,153648.0
export,2016,330499200,330499200,50225,オーストリア,3016.0
export,2016,330499200,330499200,50153,カザフスタン,1087.0
export,2016,330499200,330499200,50140,カタール,340.0
export,2016,330499200,330499200,50302,カナダ,67259.0
export,2016,330499200,330499200,50120,カンボジア,14832.0
export,2016,330499200,330499200,50154,キルギス,374.0
export,2016,330499200,330499200,50138,クウェート,5728.0
export,2016,330499200,330499200,50620,グアム(米),372.0
export,2016,330499200,330499200,50137,サウジアラビア,1936.0
export,2016,330499200,330499200,50112,シンガポール,2447145.0
export,2016,330499200,330499200,50215,スイス,2421.0
export,2016,330499200,330499200,50544,セーシェル,605.0
export,2016,330499200,330499200,50111,タイ,764166.0
export,2016,330499200,330499200,50245,チェコ,569.0
export,2016,330499200,330499200,50204,デンマーク,27597.0
export,2016,330499200,330499200,50234,トルコ,4929.0
export,2016,330499200,330499200,50213,ドイツ,1402050.0
export,2016,330499200,330499200,50606,ニュージーランド,25662.0
export,2016,330499200,330499200,50202,ノルウェー,778.0
export,2016,330499200,330499200,50628,パラオ,1598.0
export,2016,330499200,330499200,50117,フィリピン,37384.0
export,2016,330499200,330499200,50222,フィンランド,16956.0
export,2016,330499200,330499200,50210,フランス,310537.0
export,2016,330499200,330499200,50410,ブラジル,681.0
export,2016,330499200,330499200,50116,ブルネイ,239.0
export,2016,330499200,330499200,50110,ベトナム,360318.0
export,2016,330499200,330499200,50239,ベラルーシ,2321.0
export,2016,330499200,330499200,50208,ベルギー,8842.0
export,2016,330499200,330499200,50223,ポーランド,2488.0
export,2016,330499200,330499200,50129,マカオ,11926.0
export,2016,330499200,330499200,50113,マレーシア,139095.0
export,2016,330499200,330499200,50122,ミャンマー,25277.0
export,2016,330499200,330499200,50305,メキシコ,204.0
export,2016,330499200,330499200,50107,モンゴル,39465.0
export,2016,330499200,330499200,50144,ヨルダン,7620.0
export,2016,330499200,330499200,50236,ラトビア,1490.0
export,2016,330499200,330499200,50237,リトアニア,983.0
export,2016,330499200,330499200,50146,レバノン,410.0
export,2016,330499200,330499200,50224,ロシア,107531.0
export,2016,330499200,330499200,50105,中華人民共和国,5660176.0
export,2016,330499200,330499200,50106,台湾,4775064.0
export,2016,330499200,330499200,50103,大韓民国,3183669.0
export,2016,330499200,330499200,50205,英国,52901.0
export,2016,330499200,330499200,50108,香港,9554651.0
export,2016,330499900,330499900,50201,アイスランド,4012.0
export,2016,330499900,330499900,50206,アイルランド,3926.0
export,2016,330499900,330499900,50150,アゼルバイジャン,13886.0
export,2016,330499900,330499900,50304,アメリカ合衆国,4499022.0
export,2016,330499900,330499900,50147,アラブ首長国連邦,29521.0
export,2016,330499900,330499900,50143,イスラエル,5254.0
export,2016,330499900,330499900,50220,イタリア,20597.0
export,2016,330499900,330499900,50133,イラン,1270.0
export,2016,330499900,330499900,50123,インド,14220.0
export,2016,330499900,330499900,50118,インドネシア,725920.0
export,2016,330499900,330499900,50238,ウクライナ,33343.0
export,2016,330499900,330499900,50235,エストニア,7658.0
export,2016,330499900,330499900,50141,オマーン,5658.0
export,2016,330499900,330499900,50207,オランダ,203246.0
export,2016,330499900,330499900,50601,オーストラリア,376339.0
export,2016,330499900,330499900,50225,オーストリア,3367.0
export,2016,330499900,330499900,50153,カザフスタン,4619.0
export,2016,330499900,330499900,50140,カタール,993.0
export,2016,330499900,330499900,50302,カナダ,286716.0
export,2016,330499900,330499900,50120,カンボジア,21626.0
export,2016,330499900,330499900,50154,キルギス,1152.0
export,2016,330499900,330499900,50138,クウェート,3969.0
export,2016,330499900,330499900,50306,グアテマラ,2217.0
export,2016,330499900,330499900,50620,グアム(米),1857.0
export,2016,330499900,330499900,50401,コロンビア,4459.0
export,2016,330499900,330499900,50137,サウジアラビア,42679.0
export,2016,330499900,330499900,50112,シンガポール,8821343.0
export,2016,330499900,330499900,50215,スイス,169374.0
export,2016,330499900,330499900,50218,スペイン,79063.0
export,2016,330499900,330499900,50125,スリランカ,15252.0
export,2016,330499900,330499900,50111,タイ,2474980.0
export,2016,330499900,330499900,50245,チェコ,19339.0
export,2016,330499900,330499900,50204,デンマーク,2844.0
export,2016,330499900,330499900,50234,トルコ,9351.0
export,2016,330499900,330499900,50213,ドイツ,1951872.0
export,2016,330499900,330499900,50606,ニュージーランド,91036.0
export,2016,330499900,330499900,50202,ノルウェー,70517.0
export,2016,330499900,330499900,50628,パラオ,362.0
export,2016,330499900,330499900,50612,フィジー,225.0
export,2016,330499900,330499900,50117,フィリピン,60902.0
export,2016,330499900,330499900,50222,フィンランド,49664.0
export,2016,330499900,330499900,50210,フランス,637755.0
export,2016,330499900,330499900,50410,ブラジル,1227.0
export,2016,330499900,330499900,50116,ブルネイ,561.0
export,2016,330499900,330499900,50110,ベトナム,1122951.0
export,2016,330499900,330499900,50239,ベラルーシ,3024.0
export,2016,330499900,330499900,50208,ベルギー,139561.0
export,2016,330499900,330499900,50223,ポーランド,4542.0
export,2016,330499900,330499900,50129,マカオ,94730.0
export,2016,330499900,330499900,50113,マレーシア,685869.0
export,2016,330499900,330499900,50122,ミャンマー,87143.0
export,2016,330499900,330499900,50305,メキシコ,9327.0
export,2016,330499900,330499900,50107,モンゴル,77366.0
export,2016,330499900,330499900,50144,ヨルダン,8997.0
export,2016,330499900,330499900,50121,ラオス,982.0
export,2016,330499900,330499900,50236,ラトビア,5232.0
export,2016,330499900,330499900,50237,リトアニア,13037.0
export,2016,330499900,330499900,50146,レバノン,585.0
export,2016,330499900,330499900,50224,ロシア,350208.0
export,2016,330499900,330499900,50105,中華人民共和国,28469297.0
export,2016,330499900,330499900,50627,北マリアナ諸島(米),1176.0
export,2016,330499900,330499900,50106,台湾,16816031.0
export,2016,330499900,330499900,50103,大韓民国,13333973.0
export,2016,330499900,330499900,50205,英国,456353.0
export,2016,330499900,330499900,50108,香港,45953190.0
export,2017,330410000,330410000,50304,アメリカ合衆国,603657.0
export,2017,330410000,330410000,50143,イスラエル,340.0
export,2017,330410000,330410000,50220,イタリア,469.0
export,2017,330410000,330410000,50123,インド,902.0
export,2017,330410000,330410000,50118,インドネシア,31785.0
export,2017,330410000,330410000,50207,オランダ,8606.0
export,2017,330410000,330410000,50601,オーストラリア,32206.0
export,2017,330410000,330410000,50140,カタール,531.0
export,2017,330410000,330410000,50302,カナダ,72313.0
export,2017,330410000,330410000,50620,グアム(米),279.0
export,2017,330410000,330410000,50112,シンガポール,956842.0
export,2017,330410000,330410000,50111,タイ,309416.0
export,2017,330410000,330410000,50213,ドイツ,192587.0
export,2017,330410000,330410000,50606,ニュージーランド,3909.0
export,2017,330410000,330410000,50117,フィリピン,4804.0
export,2017,330410000,330410000,50210,フランス,484361.0
export,2017,330410000,330410000,50410,ブラジル,330.0
export,2017,330410000,330410000,50110,ベトナム,130372.0
export,2017,330410000,330410000,50208,ベルギー,4609.0
export,2017,330410000,330410000,50129,マカオ,16439.0
export,2017,330410000,330410000,50113,マレーシア,72368.0
export,2017,330410000,330410000,50122,ミャンマー,16703.0
export,2017,330410000,330410000,50107,モンゴル,3660.0
export,2017,330410000,330410000,50121,ラオス,729.0
export,2017,330410000,330410000,50224,ロシア,14011.0
export,2017,330410000,330410000,50105,中華人民共和国,2125143.0
export,2017,330410000,330410000,50627,北マリアナ諸島(米),1162.0
export,2017,330410000,330410000,50106,台湾,1087385.0
export,2017,330410000,330410000,50103,大韓民国,1075044.0
export,2017,330410000,330410000,50205,英国,54913.0
export,2017,330410000,330410000,50108,香港,2667066.0
export,2017,330420000,330420000,50304,アメリカ合衆国,3347140.0
export,2017,330420000,330420000,50147,アラブ首長国連邦,3547.0
export,2017,330420000,330420000,50220,イタリア,1121.0
export,2017,330420000,330420000,50133,イラン,1107.0
export,2017,330420000,330420000,50123,インド,1465.0
export,2017,330420000,330420000,50118,インドネシア,647087.0
export,2017,330420000,330420000,50235,エストニア,204.0
export,2017,330420000,330420000,50207,オランダ,60298.0
export,2017,330420000,330420000,50601,オーストラリア,105035.0
export,2017,330420000,330420000,50140,カタール,626.0
export,2017,330420000,330420000,50302,カナダ,191580.0
export,2017,330420000,330420000,50120,カンボジア,24214.0
export,2017,330420000,330420000,50112,シンガポール,1602559.0
export,2017,330420000,330420000,50215,スイス,176934.0
export,2017,330420000,330420000,50203,スウェーデン,19727.0
export,2017,330420000,330420000,50111,タイ,429520.0
export,2017,330420000,330420000,50204,デンマーク,3371.0
export,2017,330420000,330420000,50213,ドイツ,277935.0
export,2017,330420000,330420000,50606,ニュージーランド,24648.0
export,2017,330420000,330420000,50314,バーミュダ(英),259.0
export,2017,330420000,330420000,50117,フィリピン,164905.0
export,2017,330420000,330420000,50210,フランス,2003520.0
export,2017,330420000,330420000,50410,ブラジル,335.0
export,2017,330420000,330420000,50110,ベトナム,234917.0
export,2017,330420000,330420000,50208,ベルギー,652713.0
export,2017,330420000,330420000,50129,マカオ,26909.0
export,2017,330420000,330420000,50113,マレーシア,195470.0
export,2017,330420000,330420000,50122,ミャンマー,28851.0
export,2017,330420000,330420000,50107,モンゴル,7553.0
export,2017,330420000,330420000,50121,ラオス,1349.0
export,2017,330420000,330420000,50237,リトアニア,229.0
export,2017,330420000,330420000,50209,ルクセンブルク,67763.0
export,2017,330420000,330420000,50224,ロシア,13861.0
export,2017,330420000,330420000,50105,中華人民共和国,2953555.0
export,2017,330420000,330420000,50627,北マリアナ諸島(米),2798.0
export,2017,330420000,330420000,50106,台湾,3695181.0
export,2017,330420000,330420000,50103,大韓民国,4550842.0
export,2017,330420000,330420000,50205,英国,313363.0
export,2017,330420000,330420000,50108,香港,5909630.0
export,2017,330430000,330430000,50304,アメリカ合衆国,75027.0
export,2017,330430000,330430000,50235,エストニア,342.0
export,2017,330430000,330430000,50207,オランダ,912.0
export,2017,330430000,330430000,50601,オーストラリア,1224.0
export,2017,330430000,330430000,50302,カナダ,1733.0
export,2017,330430000,330430000,50112,シンガポール,10382.0
export,2017,330430000,330430000,50246,スロバキア,4218.0
export,2017,330430000,330430000,50111,タイ,9144.0
export,2017,330430000,330430000,50245,チェコ,8925.0
export,2017,330430000,330430000,50606,ニュージーランド,208.0
export,2017,330430000,330430000,50210,フランス,1664.0
export,2017,330430000,330430000,50110,ベトナム,570.0
export,2017,330430000,330430000,50223,ポーランド,2970.0
export,2017,330430000,330430000,50113,マレーシア,704.0
export,2017,330430000,330430000,50209,ルクセンブルク,10530.0
export,2017,330430000,330430000,50224,ロシア,7366.0
export,2017,330430000,330430000,50105,中華人民共和国,17003.0
export,2017,330430000,330430000,50551,南アフリカ共和国,267.0
export,2017,330430000,330430000,50106,台湾,283632.0
export,2017,330430000,330430000,50103,大韓民国,40611.0
export,2017,330430000,330430000,50205,英国,5443.0
export,2017,330430000,330430000,50108,香港,205147.0
export,2017,330491000,330491000,50304,アメリカ合衆国,792892.0
export,2017,330491000,330491000,50143,イスラエル,612.0
export,2017,330491000,330491000,50220,イタリア,8154.0
export,2017,330491000,330491000,50118,インドネシア,42938.0
export,2017,330491000,330491000,50207,オランダ,13523.0
export,2017,330491000,330491000,50601,オーストラリア,21705.0
export,2017,330491000,330491000,50225,オーストリア,282.0
export,2017,330491000,330491000,50140,カタール,370.0
export,2017,330491000,330491000,50302,カナダ,29455.0
export,2017,330491000,330491000,50120,カンボジア,375.0
export,2017,330491000,330491000,50112,シンガポール,1224367.0
export,2017,330491000,330491000,50215,スイス,192108.0
export,2017,330491000,330491000,50111,タイ,502019.0
export,2017,330491000,330491000,50213,ドイツ,528536.0
export,2017,330491000,330491000,50606,ニュージーランド,2673.0
export,2017,330491000,330491000,50202,ノルウェー,240.0
export,2017,330491000,330491000,50612,フィジー,245.0
export,2017,330491000,330491000,50117,フィリピン,47212.0
export,2017,330491000,330491000,50210,フランス,229537.0
export,2017,330491000,330491000,50324,プエルトリコ(米),336.0
export,2017,330491000,330491000,50110,ベトナム,141628.0
export,2017,330491000,330491000,50208,ベルギー,360734.0
export,2017,330491000,330491000,50129,マカオ,12553.0
export,2017,330491000,330491000,50113,マレーシア,58463.0
export,2017,330491000,330491000,50122,ミャンマー,22266.0
export,2017,330491000,330491000,50107,モンゴル,7234.0
export,2017,330491000,330491000,50121,ラオス,517.0
export,2017,330491000,330491000,50236,ラトビア,556.0
export,2017,330491000,330491000,50237,リトアニア,398.0
export,2017,330491000,330491000,50224,ロシア,2735.0
export,2017,330491000,330491000,50105,中華人民共和国,2075188.0
export,2017,330491000,330491000,50627,北マリアナ諸島(米),1806.0
export,2017,330491000,330491000,50106,台湾,1367928.0
export,2017,330491000,330491000,50103,大韓民国,1157723.0
export,2017,330491000,330491000,50205,英国,131763.0
export,2017,330491000,330491000,50108,香港,3889664.0
export,2017,330499100,330499100,50304,アメリカ合衆国,766379.0
export,2017,330499100,330499100,50147,アラブ首長国連邦,877.0
export,2017,330499100,330499100,50220,イタリア,1571.0
export,2017,330499100,330499100,50123,インド,551.0
export,2017,330499100,330499100,50118,インドネシア,42583.0
export,2017,330499100,330499100,50238,ウクライナ,217.0
export,2017,330499100,330499100,50207,オランダ,10456.0
export,2017,330499100,330499100,50601,オーストラリア,42573.0
export,2017,330499100,330499100,50225,オーストリア,252.0
export,2017,330499100,330499100,50302,カナダ,65728.0
export,2017,330499100,330499100,50120,カンボジア,216.0
export,2017,330499100,330499100,50112,シンガポール,2782121.0
export,2017,330499100,330499100,50215,スイス,571554.0
export,2017,330499100,330499100,50111,タイ,335948.0
export,2017,330499100,330499100,50213,ドイツ,127509.0
export,2017,330499100,330499100,50606,ニュージーランド,7484.0
export,2017,330499100,330499100,50315,バハマ,471.0
export,2017,330499100,330499100,50312,パナマ,252.0
export,2017,330499100,330499100,50612,フィジー,416.0
export,2017,330499100,330499100,50117,フィリピン,10906.0
export,2017,330499100,330499100,50210,フランス,672113.0
export,2017,330499100,330499100,50410,ブラジル,2667.0
export,2017,330499100,330499100,50110,ベトナム,149478.0
export,2017,330499100,330499100,50208,ベルギー,424356.0
export,2017,330499100,330499100,50223,ポーランド,1801.0
export,2017,330499100,330499100,50129,マカオ,3546.0
export,2017,330499100,330499100,50113,マレーシア,62603.0
export,2017,330499100,330499100,50122,ミャンマー,22538.0
export,2017,330499100,330499100,50107,モンゴル,21334.0
export,2017,330499100,330499100,50236,ラトビア,235.0
export,2017,330499100,330499100,50224,ロシア,2104.0
export,2017,330499100,330499100,50105,中華人民共和国,3628265.0
export,2017,330499100,330499100,50627,北マリアナ諸島(米),651.0
export,2017,330499100,330499100,50106,台湾,1567551.0
export,2017,330499100,330499100,50103,大韓民国,3881445.0
export,2017,330499100,330499100,50205,英国,441104.0
export,2017,330499100,330499100,50108,香港,3213261.0
export,2017,330499200,330499200,50201,アイスランド,763.0
export,2017,330499200,330499200,50150,アゼルバイジャン,761.0
export,2017,330499200,330499200,50304,アメリカ合衆国,2032650.0
export,2017,330499200,330499200,50147,アラブ首長国連邦,7934.0
export,2017,330499200,330499200,50143,イスラエル,834.0
export,2017,330499200,330499200,50220,イタリア,28539.0
export,2017,330499200,330499200,50134,イラク,1294.0
export,2017,330499200,330499200,50133,イラン,302.0
export,2017,330499200,330499200,50123,インド,2718.0
export,2017,330499200,330499200,50118,インドネシア,287355.0
export,2017,330499200,330499200,50238,ウクライナ,12983.0
export,2017,330499200,330499200,50235,エストニア,1592.0
export,2017,330499200,330499200,50207,オランダ,62394.0
export,2017,330499200,330499200,50601,オーストラリア,144903.0
export,2017,330499200,330499200,50225,オーストリア,2512.0
export,2017,330499200,330499200,50153,カザフスタン,5391.0
export,2017,330499200,330499200,50302,カナダ,62781.0
export,2017,330499200,330499200,50120,カンボジア,12810.0
export,2017,330499200,330499200,50154,キルギス,201.0
export,2017,330499200,330499200,50138,クウェート,1628.0
export,2017,330499200,330499200,50112,シンガポール,2970295.0
export,2017,330499200,330499200,50215,スイス,11099.0
export,2017,330499200,330499200,50111,タイ,744931.0
export,2017,330499200,330499200,50245,チェコ,272.0
export,2017,330499200,330499200,50204,デンマーク,13406.0
export,2017,330499200,330499200,50234,トルコ,7484.0
export,2017,330499200,330499200,50213,ドイツ,828158.0
export,2017,330499200,330499200,50606,ニュージーランド,27327.0
export,2017,330499200,330499200,50131,ネパール,315.0
export,2017,330499200,330499200,50202,ノルウェー,8889.0
export,2017,330499200,330499200,50314,バーミュダ(英),808.0
export,2017,330499200,330499200,50135,バーレーン,6861.0
export,2017,330499200,330499200,50628,パラオ,2963.0
export,2017,330499200,330499200,50117,フィリピン,35237.0
export,2017,330499200,330499200,50222,フィンランド,16122.0
export,2017,330499200,330499200,50210,フランス,368340.0
export,2017,330499200,330499200,50410,ブラジル,507.0
export,2017,330499200,330499200,50110,ベトナム,561095.0
export,2017,330499200,330499200,50239,ベラルーシ,969.0
export,2017,330499200,330499200,50208,ベルギー,48142.0
export,2017,330499200,330499200,50223,ポーランド,11311.0
export,2017,330499200,330499200,50129,マカオ,40822.0
export,2017,330499200,330499200,50113,マレーシア,199640.0
export,2017,330499200,330499200,50122,ミャンマー,34464.0
export,2017,330499200,330499200,50305,メキシコ,2956.0
export,2017,330499200,330499200,50211,モナコ,405.0
export,2017,330499200,330499200,50107,モンゴル,66424.0
export,2017,330499200,330499200,50121,ラオス,8523.0
export,2017,330499200,330499200,50236,ラトビア,1434.0
export,2017,330499200,330499200,50237,リトアニア,3831.0
export,2017,330499200,330499200,50146,レバノン,250.0
export,2017,330499200,330499200,50224,ロシア,128283.0
export,2017,330499200,330499200,50105,中華人民共和国,10184017.0
export,2017,330499200,330499200,50627,北マリアナ諸島(米),2204.0
export,2017,330499200,330499200,50106,台湾,4666508.0
export,2017,330499200,330499200,50103,大韓民国,3488203.0
export,2017,330499200,330499200,50205,英国,53478.0
export,2017,330499200,330499200,50108,香港,10756156.0
export,2017,330499900,330499900,50201,アイスランド,3225.0
export,2017,330499900,330499900,50206,アイルランド,893.0
export,2017,330499900,330499900,50150,アゼルバイジャン,58658.0
export,2017,330499900,330499900,50304,アメリカ合衆国,6883930.0
export,2017,330499900,330499900,50147,アラブ首長国連邦,23588.0
export,2017,330499900,330499900,50143,イスラエル,7447.0
