review_id,umap_x,umap_y,review_year,tier,dominant_topic,topic_confidence,source_name,rating,tier_group
5997,0.82,1.0468,2024,skincare,Skin T2,0.5871942940015938,cosme,3.67,skincare
5998,1.6706,-2.0772,2024,skincare,Skin T3,0.9381493925485956,cosme,5.0,skincare
5999,2.43,-3.4769,2024,skincare,Skin T2,0.57343053528282,cosme,2.33,skincare
6000,2.6954,-3.5781,2024,skincare,Skin T5,0.47594535511758035,cosme,2.33,skincare
6001,1.801,-2.8491,2024,skincare,Skin T3,0.6685581338083102,cosme,5.0,skincare
8479,0.6914,2.981,2024,skincare,Skin T1,0.8389634878162818,cosme,3.67,skincare
8480,3.7124,6.8269,2024,skincare,Skin T1,0.6410357776417428,cosme,3.0,skincare
8481,-0.0883,2.0451,2024,skincare,Skin T1,0.426450243862798,cosme,4.33,skincare
8482,2.2335,3.7672,2024,skincare,Skin T1,0.7504141846057913,cosme,5.0,skincare
8483,-0.4765,2.8823,2024,skincare,Skin T1,0.6274332195477317,cosme,3.67,skincare
8484,2.5382,6.3426,2024,skincare,Skin T5,0.4174874512614936,cosme,5.0,skincare
8486,0.6513,2.9026,2024,skincare,Skin T1,0.561674472391435,cosme,3.67,skincare
8487,1.9974,7.7548,2024,skincare,Skin T5,0.460083660780725,cosme,3.67,skincare
8488,-3.4201,0.4298,2024,skincare,Skin T5,0.45349895266211937,cosme,5.0,skincare
9165,2.0533,1.105,2024,skincare,Skin T1,0.7823635664915929,cosme,3.0,skincare
9166,-1.8094,2.2963,2024,skincare,Skin T4,0.37032283629677626,cosme,4.33,skincare
9168,-0.2356,5.8065,2024,skincare,Skin T1,0.3462514475216376,cosme,5.0,skincare
9169,1.7487,2.4961,2024,skincare,Skin T1,0.8611221878575103,cosme,5.0,skincare
9171,2.0894,1.3633,2024,skincare,Skin T1,0.7812535124714771,cosme,4.33,skincare
9172,1.283,2.589,2024,skincare,Skin T1,0.6823234492449322,cosme,3.67,skincare
9173,1.5194,2.4649,2024,skincare,Skin T1,0.9463527045105414,cosme,3.0,skincare
9446,0.301,2.7671,2024,skincare,Skin T5,0.5203466087191989,cosme,4.33,skincare
9447,-2.1328,2.9148,2024,skincare,Skin T1,0.3365407702090151,cosme,4.33,skincare
9448,-1.2755,3.5302,2024,skincare,Skin T5,0.4497853775270796,cosme,3.67,skincare
9449,-0.915,3.3952,2024,skincare,Skin T1,0.6939675603547655,cosme,3.0,skincare
9450,2.9784,-0.3793,2024,skincare,Skin T1,0.48514112755415517,cosme,3.67,skincare
9451,3.1901,-0.3039,2024,skincare,Skin T1,0.648693270991632,cosme,3.67,skincare
9452,3.3441,-0.2159,2024,skincare,Skin T1,0.6282202512235863,cosme,5.0,skincare
9453,1.0814,-0.4013,2024,skincare,Skin T1,0.6297964279344864,cosme,3.67,skincare
10254,1.855,3.6669,2024,skincare,Skin T5,0.5792476774422508,cosme,1.0,skincare
10255,-3.3819,-0.0278,2024,skincare,Skin T2,0.7336737636394202,cosme,3.67,skincare
10256,-2.547,1.0749,2024,skincare,Skin T5,0.5288447256988912,cosme,5.0,skincare
10257,-0.411,2.4701,2024,skincare,Skin T2,0.5514485277251905,cosme,4.33,skincare
10258,-0.3639,1.1525,2024,skincare,Skin T2,0.43999747804967043,cosme,3.0,skincare
10259,-0.7706,-0.3729,2024,skincare,Skin T2,0.4216013828895539,cosme,3.67,skincare
10261,-1.8233,2.083,2024,skincare,Skin T2,0.5511601765718283,cosme,3.0,skincare
10262,-2.0815,0.4371,2024,skincare,Skin T2,0.6849282497626757,cosme,5.0,skincare
10263,-2.1041,0.6831,2024,skincare,Skin T2,0.6991192217347192,cosme,4.33,skincare
10264,-2.3519,0.9994,2024,skincare,Skin T2,0.6203795811271055,cosme,4.33,skincare
10265,-1.2023,1.0333,2024,skincare,Skin T2,0.3450137197240639,cosme,5.0,skincare
10266,-0.5932,-1.8615,2024,skincare,Skin T2,0.6830491463646666,cosme,4.33,skincare
10267,-2.2021,-1.1126,2024,skincare,Skin T2,0.673039136854847,cosme,4.33,skincare
10268,-0.0613,0.4062,2024,skincare,Skin T2,0.5721981602411339,cosme,3.0,skincare
10269,-0.2638,1.2732,2024,skincare,Skin T2,0.6885038770613103,cosme,4.33,skincare
10270,-0.678,-2.1385,2024,skincare,Skin T2,0.4570998570515437,cosme,5.0,skincare
10271,-2.2167,0.9735,2024,skincare,Skin T5,0.3826952003334953,cosme,5.0,skincare
10272,-3.4661,2.9539,2024,skincare,Skin T2,0.8811680372089269,cosme,5.0,skincare
12410,1.6247,2.3631,2024,skincare,Skin T5,0.446305577148338,cosme,5.0,skincare
12411,-0.9885,1.8376,2024,skincare,Skin T5,0.7028556543048062,cosme,4.33,skincare
12693,0.0367,-3.9245,2024,skincare,Skin T3,0.8994627231901685,cosme,5.0,skincare
13122,-2.5917,1.4404,2024,skincare,Skin T2,0.7538573778568516,cosme,2.33,skincare
14300,-4.9956,1.0848,2024,skincare,Skin T1,0.7164618667160355,cosme,3.67,skincare
14302,0.0813,0.7917,2024,skincare,Skin T1,0.7999995381070061,cosme,5.0,skincare
14303,-5.072,1.0324,2024,skincare,Skin T1,0.8997646665438235,cosme,3.0,skincare
14304,-5.0562,1.1498,2024,skincare,Skin T1,0.5263555986428694,cosme,4.33,skincare
14305,-5.0178,1.0518,2024,skincare,Skin T1,0.5858217888141425,cosme,5.0,skincare
14306,-0.6943,1.3947,2024,skincare,Skin T1,0.6003408876124814,cosme,3.67,skincare
14307,-4.6316,1.2536,2024,skincare,Skin T1,0.5501395124437806,cosme,3.67,skincare
14308,-4.8339,0.8333,2024,skincare,Skin T1,0.5428602876957309,cosme,4.33,skincare
14859,-2.506,-1.1544,2024,skincare,Skin T2,0.790562634947285,cosme,4.33,skincare
14860,-2.4182,-2.3064,2024,skincare,Skin T2,0.9378184139036967,cosme,4.33,skincare
14950,-1.4909,-1.3576,2024,skincare,Skin T2,0.6768045895422243,cosme,3.0,skincare
15731,3.8408,7.536,2024,skincare,Skin T2,0.4941763569476338,cosme,4.33,skincare
16244,-3.6549,0.2703,2024,skincare,Skin T4,0.5762222645722413,cosme,3.67,skincare
16245,1.2335,-0.5774,2024,skincare,Skin T5,0.5503612858571806,cosme,3.67,skincare
16246,-3.3863,0.0594,2024,skincare,Skin T4,0.5882087980113073,cosme,4.33,skincare
16247,8.3912,2.1839,2024,skincare,Skin T4,0.42212027428115095,cosme,3.0,skincare
16248,-1.4061,2.0834,2024,skincare,Skin T5,0.4155017588578803,cosme,2.33,skincare
16249,8.6253,2.5799,2024,skincare,Skin T3,0.45777021885474556,cosme,3.67,skincare
16251,8.5295,2.5818,2024,skincare,Skin T5,0.536104861092973,cosme,3.67,skincare
16252,1.6433,2.1171,2024,skincare,Skin T5,0.7396109432672368,cosme,4.33,skincare
17025,-1.8063,-2.4573,2024,cosmetics,Cosm T4,0.4434022701219042,cosme,3.67,cosmetics
17026,-2.3322,-2.937,2024,cosmetics,Cosm T4,0.7304209718850534,cosme,3.67,cosmetics
17027,-2.2304,-2.9624,2024,cosmetics,Cosm T4,0.9195395000058556,cosme,4.33,cosmetics
17028,2.9811,-0.2491,2024,cosmetics,Cosm T2,0.4137938274265122,cosme,3.67,cosmetics
17029,-2.157,-0.5646,2024,cosmetics,Cosm T4,0.8507209675661416,cosme,4.33,cosmetics
17030,-3.6764,0.1477,2024,cosmetics,Cosm T4,0.4432999947944576,cosme,1.67,cosmetics
17031,-2.9811,-2.3299,2024,cosmetics,Cosm T4,0.49815052099190577,cosme,4.33,cosmetics
17032,-2.8045,-1.9447,2024,cosmetics,Cosm T4,0.8749861101140454,cosme,4.33,cosmetics
17034,-2.5857,-2.8639,2024,cosmetics,Cosm T4,0.9247870891360419,cosme,5.0,cosmetics
17371,2.3078,-2.3502,2024,cosmetics,Cosm T4,0.6294253814234745,cosme,4.33,cosmetics
17372,0.7734,-2.393,2024,cosmetics,Cosm T4,0.3761081597126913,cosme,3.67,cosmetics
17499,1.8938,6.9614,2024,cosmetics,Cosm T1,0.8821738070628946,cosme,4.33,cosmetics
17500,-2.9175,3.1707,2024,cosmetics,Cosm T1,0.5892679848935924,cosme,3.67,cosmetics
17920,0.4958,0.8065,2024,cosmetics,Cosm T1,0.6097060434700587,cosme,4.33,cosmetics
17921,-1.3836,0.8403,2024,cosmetics,Cosm T4,0.46385383732794655,cosme,3.0,cosmetics
17922,-0.3774,3.6259,2024,cosmetics,Cosm T1,0.5797369117037505,cosme,3.0,cosmetics
17923,3.2981,7.5119,2024,cosmetics,Cosm T1,0.48216899805556473,cosme,3.67,cosmetics
17924,1.9107,8.0052,2024,cosmetics,Cosm T1,0.5913287015202418,cosme,3.67,cosmetics
17925,2.1719,8.1584,2024,cosmetics,Cosm T1,0.6073131660291828,cosme,3.67,cosmetics
17926,2.4599,2.0197,2024,cosmetics,Cosm T1,0.4956715430746082,cosme,4.33,cosmetics
17927,1.5762,2.148,2024,cosmetics,Cosm T1,0.9134655244831337,cosme,4.33,cosmetics
17929,2.8113,6.469,2024,cosmetics,Cosm T1,0.7713207682232482,cosme,2.33,cosmetics
17930,-0.4238,0.1424,2024,cosmetics,Cosm T1,0.7818241267388062,cosme,5.0,cosmetics
17931,-2.7362,2.2606,2024,cosmetics,Cosm T1,0.5743978154161796,cosme,3.0,cosmetics
17932,1.1656,1.9732,2024,cosmetics,Cosm T1,0.6233816442585045,cosme,2.33,cosmetics
17933,-1.3053,3.4584,2024,cosmetics,Cosm T1,0.7691712946071062,cosme,3.67,cosmetics
17934,8.1896,1.8517,2024,cosmetics,Cosm T2,0.4792987512448787,cosme,4.33,cosmetics
17935,-1.2792,1.276,2024,cosmetics,Cosm T1,0.8377936200378029,cosme,3.67,cosmetics
17936,-0.8546,0.6467,2024,cosmetics,Cosm T1,0.6628983605281453,cosme,3.67,cosmetics
17937,-2.9626,3.2303,2024,cosmetics,Cosm T1,0.49832191601692716,cosme,4.33,cosmetics
17938,8.5057,2.6026,2024,cosmetics,Cosm T3,0.5144891774303184,cosme,4.33,cosmetics
17940,-2.3147,1.6306,2024,cosmetics,Cosm T1,0.9581119921228335,cosme,4.33,cosmetics
17941,0.3696,1.094,2024,cosmetics,Cosm T1,0.7107328668174182,cosme,4.33,cosmetics
17942,-0.5921,0.2563,2024,cosmetics,Cosm T1,0.8755133585539042,cosme,3.0,cosmetics
17943,-1.6757,3.2284,2024,cosmetics,Cosm T1,0.6361800789041003,cosme,1.0,cosmetics
17944,-2.9129,2.169,2024,cosmetics,Cosm T1,0.4681550875724974,cosme,2.33,cosmetics
17946,2.3177,1.7567,2024,cosmetics,Cosm T2,0.5000438738950975,cosme,1.67,cosmetics
18404,-3.6101,0.4405,2024,cosmetics,Cosm T1,0.886960546891973,cosme,3.0,cosmetics
18405,0.0166,-4.3712,2024,cosmetics,Cosm T1,0.8764334308903853,cosme,3.67,cosmetics
18407,-0.6269,4.6701,2024,cosmetics,Cosm T1,0.7257119980811477,cosme,3.67,cosmetics
18408,-2.4894,3.5662,2024,cosmetics,Cosm T1,0.9551199691566248,cosme,3.67,cosmetics
18409,-0.0329,-4.5628,2024,cosmetics,Cosm T1,0.5892341042867053,cosme,5.0,cosmetics
18410,0.7279,1.5019,2024,cosmetics,Cosm T1,0.8918438876152129,cosme,2.33,cosmetics
18411,-2.6674,3.4964,2024,cosmetics,Cosm T1,0.7461309149132338,cosme,3.67,cosmetics
18412,-0.1229,1.9302,2024,cosmetics,Cosm T1,0.84886611653275,cosme,3.0,cosmetics
18413,0.4557,4.5626,2024,cosmetics,Cosm T1,0.7444756834381634,cosme,0.33,cosmetics
19562,3.678,-0.6957,2024,cosmetics,Cosm T2,0.7462374938942109,cosme,4.33,cosmetics
19563,-2.3966,0.5329,2024,cosmetics,Cosm T2,0.8265853442049061,cosme,3.67,cosmetics
19564,0.9649,-0.32,2024,cosmetics,Cosm T2,0.6089691616945643,cosme,3.67,cosmetics
19565,3.5589,1.4423,2024,cosmetics,Cosm T2,0.8946184380900623,cosme,5.0,cosmetics
19566,0.0463,1.2952,2024,cosmetics,Cosm T2,0.6960063659621268,cosme,3.67,cosmetics
19568,-1.3559,0.2996,2024,cosmetics,Cosm T4,0.5638093675366155,cosme,5.0,cosmetics
19569,-3.6128,3.4056,2024,cosmetics,Cosm T4,0.7701669419646073,cosme,2.33,cosmetics
19570,-1.1728,1.3429,2024,cosmetics,Cosm T4,0.7059480934880266,cosme,4.33,cosmetics
19571,0.9299,-0.4248,2024,cosmetics,Cosm T2,0.48397604395589144,cosme,4.33,cosmetics
19572,-1.4508,-0.0916,2024,cosmetics,Cosm T4,0.45779292554350515,cosme,4.33,cosmetics
19574,2.8356,3.3264,2024,cosmetics,Cosm T2,0.7548210147464102,cosme,5.0,cosmetics
19575,-0.0916,0.0831,2024,cosmetics,Cosm T4,0.4980615780866813,cosme,3.67,cosmetics
19577,2.5192,3.4532,2024,cosmetics,Cosm T2,0.7590789518257894,cosme,5.0,cosmetics
19578,-0.6391,0.7754,2024,cosmetics,Cosm T2,0.48225416067553567,cosme,1.67,cosmetics
19579,-2.1073,1.0182,2024,cosmetics,Cosm T2,0.5549607505513728,cosme,5.0,cosmetics
19580,-0.8559,1.3108,2024,cosmetics,Cosm T4,0.5144707523297978,cosme,3.0,cosmetics
19581,-1.2123,0.0406,2024,cosmetics,Cosm T2,0.7936835787440708,cosme,2.33,cosmetics
20673,-5.3304,-0.777,2024,cosmetics,Cosm T3,0.8911040907438906,cosme,3.0,cosmetics
20675,-5.3368,-0.9976,2024,cosmetics,Cosm T3,0.8572056750956791,cosme,5.0,cosmetics
20677,-5.4885,-0.9243,2024,cosmetics,Cosm T3,0.8234304844786186,cosme,1.67,cosmetics
181,-1.6368,-1.3615,2024,skincare,Skin T2,0.8863098583692544,cosme,2.33,skincare
182,-2.3251,-2.4327,2024,skincare,Skin T3,0.6920757538031761,cosme,3.0,skincare
183,-2.0635,0.7203,2024,skincare,Skin T2,0.5820508717642183,cosme,3.0,skincare
184,-1.0481,-3.9548,2024,skincare,Skin T2,0.7386133775766762,cosme,3.67,skincare
187,-2.4154,-1.5624,2024,skincare,Skin T2,0.7424613302349357,cosme,4.33,skincare
188,-2.8307,-1.9462,2024,skincare,Skin T2,0.8381874871379699,cosme,4.33,skincare
189,3.4996,-0.5299,2024,skincare,Skin T2,0.3636737041986068,cosme,4.33,skincare
190,-0.5759,0.4555,2024,skincare,Skin T2,0.952480706048305,cosme,4.33,skincare
1324,8.8741,1.7972,2024,skincare,Skin T3,0.4537518818921342,cosme,4.33,skincare
1326,-1.4806,9.3921,2024,skincare,Skin T5,0.6549813797318362,cosme,4.33,skincare
1327,-0.894,0.6643,2024,skincare,Skin T3,0.38324670903142266,cosme,4.33,skincare
1328,8.5612,2.3085,2024,skincare,Skin T5,0.47431341242606306,cosme,5.0,skincare
1329,8.5917,2.5295,2024,skincare,Skin T3,0.44477580928897065,cosme,2.33,skincare
1330,8.5579,2.3573,2024,skincare,Skin T3,0.5334345833948667,cosme,3.67,skincare
1331,-0.9249,2.1496,2024,skincare,Skin T3,0.44926605021352933,cosme,3.67,skincare
1332,-3.3448,2.9206,2024,skincare,Skin T5,0.8661967149836176,cosme,4.33,skincare
1333,1.9498,0.6398,2024,skincare,Skin T3,0.5328192483827395,cosme,3.67,skincare
1334,-0.4899,0.542,2024,skincare,Skin T5,0.42859706309627793,cosme,2.33,skincare
1335,-1.3948,-0.0576,2024,skincare,Skin T3,0.3389210820609202,cosme,4.33,skincare
1336,-1.6251,3.2858,2024,skincare,Skin T1,0.4981820961516128,cosme,2.33,skincare
1337,8.6631,2.5012,2024,skincare,Skin T5,0.42956084194269717,cosme,5.0,skincare
1338,-1.6316,3.469,2024,skincare,Skin T5,0.5484730719761585,cosme,3.0,skincare
1339,1.968,2.8044,2024,skincare,Skin T5,0.7946572364460615,cosme,2.33,skincare
1340,-1.8394,9.257,2024,skincare,Skin T5,0.714458744103651,cosme,3.0,skincare
1341,-1.4654,0.6573,2024,skincare,Skin T5,0.4365816260947549,cosme,3.67,skincare
1342,-1.4553,3.2715,2024,skincare,Skin T5,0.48923832655977323,cosme,5.0,skincare
4465,-1.6117,1.4241,2024,skincare,Skin T5,0.48301712734694163,cosme,5.0,skincare
4466,-2.8711,-2.1296,2024,skincare,Skin T2,0.7945064433901529,cosme,4.33,skincare
5482,-1.184,1.7466,2024,skincare,Skin T4,0.5277450846069203,cosme,1.0,skincare
5483,-2.7842,1.4131,2024,skincare,Skin T4,0.5457912614799586,cosme,5.0,skincare
5484,-2.1793,4.9026,2024,skincare,Skin T4,0.5013620713455054,cosme,4.33,skincare
5485,-1.1799,3.0764,2024,skincare,Skin T5,0.36641483454250123,cosme,3.67,skincare
5487,-2.3649,4.7336,2024,skincare,Skin T5,0.622417822315855,cosme,5.0,skincare
5488,-0.2816,-4.0957,2024,skincare,Skin T5,0.5515785637150448,cosme,3.67,skincare
5489,-4.5866,1.5305,2024,skincare,Skin T1,0.35637767730240755,cosme,4.33,skincare
5490,-0.5169,1.8733,2024,skincare,Skin T5,0.6448249308963538,cosme,2.33,skincare
5491,-2.4039,4.6891,2024,skincare,Skin T5,0.4868945684511897,cosme,3.67,skincare
5962,0.9256,-2.662,2024,skincare,Skin T2,0.6841027042971504,cosme,3.0,skincare
5963,1.2911,-2.2316,2024,skincare,Skin T2,0.7012785126496605,cosme,3.67,skincare
5964,2.4393,-3.3536,2024,skincare,Skin T3,0.34233865721469947,cosme,4.33,skincare
5965,0.6724,-2.4696,2024,skincare,Skin T2,0.6969009027872135,cosme,4.33,skincare
5966,2.0294,-3.0355,2024,skincare,Skin T2,0.6363107538046996,cosme,4.33,skincare
5967,1.7349,-2.6736,2024,skincare,Skin T2,0.8394944210682336,cosme,3.67,skincare
5968,-1.6399,0.3969,2024,skincare,Skin T3,0.3982357645927111,cosme,5.0,skincare
5969,2.9507,-3.321,2024,skincare,Skin T2,0.7012399145627035,cosme,4.33,skincare
5970,3.0361,-3.2866,2024,skincare,Skin T2,0.9462072520470769,cosme,4.33,skincare
5971,-1.091,3.4989,2024,skincare,Skin T2,0.7399114713641167,cosme,4.33,skincare
5972,-0.0203,-3.4998,2024,skincare,Skin T3,0.680022830488318,cosme,2.33,skincare
5973,2.5693,-3.4608,2024,skincare,Skin T2,0.46783333090400236,cosme,4.33,skincare
5974,0.4082,-3.6835,2024,skincare,Skin T2,0.8801751880706565,cosme,3.0,skincare
5975,-3.5986,3.3065,2024,skincare,Skin T3,0.5120528208828632,cosme,4.33,skincare
5976,1.6376,0.6141,2024,skincare,Skin T3,0.4849768525282748,cosme,3.67,skincare
5977,2.861,-3.3945,2024,skincare,Skin T2,0.6214654964190799,cosme,3.67,skincare
5978,2.5277,-3.4604,2024,skincare,Skin T2,0.7167329885842636,cosme,3.0,skincare
5979,-2.6932,2.1729,2024,skincare,Skin T3,0.8238282595915928,cosme,2.33,skincare
5980,-3.6517,0.2768,2024,skincare,Skin T2,0.5991763082601753,cosme,3.67,skincare
8459,0.9467,0.9538,2024,skincare,Skin T1,0.42796653688475966,cosme,4.33,skincare
8460,3.2434,7.5629,2024,skincare,Skin T4,0.5087823149720312,cosme,4.33,skincare
8461,0.6091,3.7435,2024,skincare,Skin T1,0.6856874051319518,cosme,5.0,skincare
8462,-1.8852,2.4173,2024,skincare,Skin T3,0.8391585388197438,cosme,3.0,skincare
8464,2.6,2.0299,2024,skincare,Skin T1,0.6549323380762878,cosme,3.0,skincare
8465,3.1011,7.7714,2024,skincare,Skin T4,0.6204114071002694,cosme,3.67,skincare
8466,3.2124,6.6625,2024,skincare,Skin T1,0.5059435320412853,cosme,3.67,skincare
8467,0.0247,-0.0642,2024,skincare,Skin T1,0.8388105531266417,cosme,3.67,skincare
8468,-0.5831,2.2276,2024,skincare,Skin T5,0.4752218825208795,cosme,4.33,skincare
8469,0.3985,3.6084,2024,skincare,Skin T1,0.952766587371956,cosme,3.67,skincare
8470,2.1517,6.6471,2024,skincare,Skin T4,0.4684495896580629,cosme,3.67,skincare
8471,-0.1069,2.455,2024,skincare,Skin T1,0.5920489293151023,cosme,3.0,skincare
8472,-3.0238,0.0227,2024,skincare,Skin T1,0.5109403843826741,cosme,4.33,skincare
8473,-0.6277,-1.9048,2024,skincare,Skin T1,0.87822834920767,cosme,3.67,skincare
8474,2.7184,7.9737,2024,skincare,Skin T4,0.6449614277184299,cosme,4.33,skincare
8475,0.4029,3.0107,2024,skincare,Skin T1,0.596269095747593,cosme,4.33,skincare
8476,-0.3348,2.9811,2024,skincare,Skin T1,0.7977763325207146,cosme,4.33,skincare
9154,1.8968,0.706,2024,skincare,Skin T5,0.4417419091843944,cosme,5.0,skincare
9155,-2.6788,2.2482,2024,skincare,Skin T1,0.37826635147460597,cosme,3.67,skincare
9156,1.2694,2.4703,2024,skincare,Skin T1,0.6482060331525319,cosme,0.33,skincare
9157,1.9865,1.5582,2024,skincare,Skin T5,0.5312992658760275,cosme,4.33,skincare
9158,1.4529,2.3391,2024,skincare,Skin T5,0.42525718103883203,cosme,3.67,skincare
9159,0.1553,-4.4344,2024,skincare,Skin T5,0.7072158464668948,cosme,4.33,skincare
9160,1.5799,-0.3593,2024,skincare,Skin T5,0.5360608794331955,cosme,3.67,skincare
9161,3.5242,-0.2054,2024,skincare,Skin T5,0.44507911824299157,cosme,4.33,skincare
9162,1.5419,-0.0595,2024,skincare,Skin T1,0.6761181970960226,cosme,1.0,skincare
9163,1.5256,-0.037,2024,skincare,Skin T5,0.3503358962365136,cosme,5.0,skincare
9445,-0.9553,1.276,2024,skincare,Skin T1,0.5812739620008694,cosme,3.67,skincare
10233,-2.0385,0.7711,2024,skincare,Skin T2,0.7328871324571412,cosme,4.33,skincare
10234,1.6088,0.8137,2024,skincare,Skin T1,0.3352423078045455,cosme,3.0,skincare
10236,-1.9604,0.0943,2024,skincare,Skin T2,0.4612763213632848,cosme,4.33,skincare
10237,0.1439,1.0046,2024,skincare,Skin T1,0.8116444543990201,cosme,5.0,skincare
10238,-0.1301,0.0653,2024,skincare,Skin T2,0.6401440067179391,cosme,3.67,skincare
10239,1.2416,0.875,2024,skincare,Skin T2,0.4671778271077056,cosme,4.33,skincare
10240,-3.2673,0.5576,2024,skincare,Skin T3,0.4651644717636478,cosme,5.0,skincare
10241,-1.9883,0.8369,2024,skincare,Skin T2,0.6645006351655457,cosme,3.0,skincare
10242,-0.8545,-1.3544,2024,skincare,Skin T5,0.3410232630943175,cosme,4.33,skincare
10243,-2.3241,0.1948,2024,skincare,Skin T2,0.7714547707552463,cosme,4.33,skincare
10244,0.3846,1.2595,2024,skincare,Skin T2,0.7398137983355135,cosme,5.0,skincare
10245,2.079,1.3417,2024,skincare,Skin T2,0.4046899481320989,cosme,4.33,skincare
10246,1.4062,-0.509,2024,skincare,Skin T2,0.4172508490305136,cosme,2.33,skincare
10247,-0.7235,-2.2257,2024,skincare,Skin T2,0.6614024168948793,cosme,5.0,skincare
10248,-1.8264,0.5712,2024,skincare,Skin T2,0.9272550593277055,cosme,4.33,skincare
10249,-3.3238,-0.045,2024,skincare,Skin T5,0.41940957657403105,cosme,5.0,skincare
10250,2.3761,3.6013,2024,skincare,Skin T2,0.4942609312143291,cosme,5.0,skincare
10251,-0.6171,-1.7405,2024,skincare,Skin T2,0.6885823859614685,cosme,3.0,skincare
10252,-2.2739,2.1852,2024,skincare,Skin T2,0.864205640696073,cosme,4.33,skincare
12684,0.438,-1.1659,2024,skincare,Skin T3,0.5351250925796575,cosme,3.0,skincare
12685,3.0378,-0.8261,2024,skincare,Skin T3,0.8505997791716887,cosme,4.33,skincare
12686,0.2896,-1.0216,2024,skincare,Skin T3,0.5603242517982926,cosme,3.0,skincare
12687,3.3989,-0.713,2024,skincare,Skin T3,0.5860167776390829,cosme,3.0,skincare
12688,3.1606,-0.782,2024,skincare,Skin T3,0.5313976701997665,cosme,5.0,skincare
12689,-0.1181,-3.7034,2024,skincare,Skin T3,0.9419820617786867,cosme,3.67,skincare
12690,0.4947,-1.2108,2024,skincare,Skin T3,0.6050617950576923,cosme,3.67,skincare
12691,0.9999,-0.7987,2024,skincare,Skin T3,0.7313701069040359,cosme,3.0,skincare
12692,0.4901,-1.2455,2024,skincare,Skin T3,0.6738114042869658,cosme,4.33,skincare
13120,-0.5852,-1.5999,2024,skincare,Skin T4,0.5072767944899775,cosme,5.0,skincare
13121,-0.7433,1.9989,2024,skincare,Skin T4,0.49595185454626906,cosme,3.67,skincare
14857,-1.7799,-0.799,2024,skincare,Skin T2,0.6435925226751448,cosme,3.67,skincare
15002,1.7284,3.6145,2024,skincare,Skin T1,0.5130606034615092,cosme,3.67,skincare
15730,3.9318,1.1495,2024,skincare,Skin T2,0.643748377072686,cosme,4.33,skincare
16234,-3.4224,0.073,2024,skincare,Skin T2,0.5795904213790898,cosme,3.67,skincare
16235,-2.0974,1.1538,2024,skincare,Skin T4,0.44005225643437873,cosme,5.0,skincare
16237,-0.6057,1.4945,2024,skincare,Skin T4,0.5538513569635671,cosme,4.33,skincare
16238,-1.6391,0.8997,2024,skincare,Skin T5,0.4632739771899128,cosme,2.33,skincare
16239,3.6885,-0.2892,2024,skincare,Skin T1,0.6049063388266351,cosme,4.33,skincare
16240,0.0183,1.1253,2024,skincare,Skin T1,0.6075055143866708,cosme,3.0,skincare
16241,-3.5948,3.3103,2024,skincare,Skin T5,0.6284526496856122,cosme,4.33,skincare
16243,1.3853,-0.5334,2024,skincare,Skin T4,0.5504098362763864,cosme,3.0,skincare
17022,-1.9015,-2.3388,2024,cosmetics,Cosm T2,0.5326998188749177,cosme,4.33,cosmetics
17024,-2.5858,-1.3732,2024,cosmetics,Cosm T4,0.9551425169200818,cosme,3.67,cosmetics
17495,-1.6498,9.69,2024,cosmetics,Cosm T1,0.6001785767600237,cosme,5.0,cosmetics
17496,0.6898,2.9486,2024,cosmetics,Cosm T1,0.8406715599469106,cosme,4.33,cosmetics
17497,-0.9693,3.2064,2024,cosmetics,Cosm T1,0.9444459474746764,cosme,4.33,cosmetics
17498,2.8926,7.7701,2024,cosmetics,Cosm T1,0.6426177392958402,cosme,3.67,cosmetics
17907,-2.1677,1.0269,2024,cosmetics,Cosm T2,0.6238426046017648,cosme,2.33,cosmetics
17908,3.071,6.819,2024,cosmetics,Cosm T1,0.5571410391059236,cosme,3.0,cosmetics
17909,2.0319,2.0498,2024,cosmetics,Cosm T1,0.553013211294877,cosme,3.67,cosmetics
17910,0.4745,1.6324,2024,cosmetics,Cosm T1,0.7497071305247722,cosme,2.33,cosmetics
17911,1.6649,2.156,2024,cosmetics,Cosm T1,0.4908353416124251,cosme,5.0,cosmetics
17913,-0.1048,-4.1328,2024,cosmetics,Cosm T4,0.6133881697612774,cosme,3.67,cosmetics
17914,1.5173,2.0207,2024,cosmetics,Cosm T1,0.8366916374014454,cosme,5.0,cosmetics
17915,-3.4159,0.0674,2024,cosmetics,Cosm T2,0.541451773495497,cosme,3.67,cosmetics
17916,3.7732,1.3176,2024,cosmetics,Cosm T2,0.6518504861719058,cosme,5.0,cosmetics
17917,0.5838,1.3836,2024,cosmetics,Cosm T1,0.841730523216111,cosme,3.67,cosmetics
17918,1.3721,1.9358,2024,cosmetics,Cosm T1,0.8341423679471269,cosme,5.0,cosmetics
17919,-1.3184,3.2398,2024,cosmetics,Cosm T1,0.9520098876924924,cosme,4.33,cosmetics
18384,-1.4716,1.9215,2024,cosmetics,Cosm T1,0.6464240924102072,cosme,3.67,cosmetics
18386,0.2854,2.0189,2024,cosmetics,Cosm T1,0.9302694651215779,cosme,5.0,cosmetics
18387,4.333,7.0941,2024,cosmetics,Cosm T1,0.9601536511576356,cosme,3.67,cosmetics
18388,0.2891,1.9814,2024,cosmetics,Cosm T1,0.9454315278214255,cosme,4.33,cosmetics
